traffic_density,horn_events_per_min,avg_speed,signal_wait_time,road_quality_score,stress_index,driver_experience_encoded,weather_Foggy,weather_Hot,weather_Rainy,congestion_score,horn_density
106,11.83,46.3,59.76,6.43,70.61,0.0,0,0,0,63.3456,0.11056074766355141
17,1.29,63.35,13.23,6.22,20.99,1.0,0,0,0,2.2491,0.07166666666666667
85,14.81,48.08,49.63,7.76,54.21,1.0,1,0,0,42.185500000000005,0.1722093023255814
119,15.81,26.36,60.62,10.0,51.0,2.0,0,0,0,72.1378,0.13175
57,10.18,62.44,31.89,3.14,58.81,0.0,1,0,0,18.1773,0.17551724137931035
19,2.49,70.98,16.53,6.89,26.43,1.0,0,0,0,3.1407000000000007,0.12450000000000001
88,15.83,48.66,41.72,6.57,49.49,1.0,1,0,0,36.7136,0.17786516853932585
33,3.37,64.42,22.4,6.08,24.1,2.0,0,0,0,7.3919999999999995,0.09911764705882353
99,7.65,40.26,54.49,8.9,65.96,0.0,0,0,0,53.945100000000004,0.0765
56,6.19,56.19,29.44,10.0,12.49,2.0,0,1,0,16.4864,0.10859649122807018
115,11.37,35.79,65.96,8.83,70.28,0.0,0,0,0,75.854,0.09801724137931034
62,6.09,51.1,27.68,5.5,44.02,1.0,0,0,0,17.1616,0.09666666666666666
48,7.37,51.58,25.88,8.3,34.66,1.0,0,0,1,12.4224,0.15040816326530612
76,6.98,47.35,41.98,8.3,43.02,1.0,1,0,0,31.904799999999994,0.09064935064935066
75,10.94,34.84,45.48,6.47,69.08,0.0,0,0,0,34.10999999999999,0.14394736842105263
15,3.39,75.27,17.28,7.04,19.87,2.0,1,0,0,2.5920000000000005,0.211875
30,1.04,70.23,18.67,9.93,24.05,1.0,0,0,1,5.601,0.03354838709677419
82,10.81,47.82,45.32,3.12,55.53,0.0,0,0,0,37.162400000000005,0.1302409638554217
83,12.76,46.68,47.33,10.0,51.29,0.0,0,0,0,39.283899999999996,0.1519047619047619
45,7.74,64.33,18.87,5.84,40.66,1.0,0,0,0,8.4915,0.1682608695652174
12,5.23,75.72,11.3,6.8,27.11,1.0,0,0,1,1.3560000000000003,0.40230769230769237
114,16.57,33.31,57.71,6.87,60.14,1.0,0,0,1,65.7894,0.14408695652173914
97,11.95,43.22,47.04,5.94,74.57,0.0,0,0,0,45.6288,0.12193877551020407
95,10.16,38.8,53.1,5.49,54.4,1.0,0,0,1,50.445,0.10583333333333333
87,7.54,50.07,47.02,7.17,53.33,1.0,0,0,0,40.9074,0.08568181818181818
51,8.26,66.78,30.22,3.74,29.8,2.0,0,0,0,15.4122,0.15884615384615383
54,9.42,54.94,29.2,6.45,31.77,2.0,0,1,0,15.767999999999999,0.17127272727272727
53,5.99,59.61,34.03,8.54,35.08,0.0,1,0,0,18.0359,0.11092592592592593
100,10.56,42.88,51.91,7.02,54.66,1.0,0,0,0,51.91,0.10455445544554456
42,6.11,60.97,25.46,6.28,34.43,1.0,0,1,0,10.6932,0.14209302325581397
69,8.4,60.09,38.76,7.57,37.52,2.0,0,1,0,26.7444,0.12000000000000001
95,9.62,41.85,52.02,9.65,67.46,0.0,0,0,0,49.419000000000004,0.10020833333333333
102,14.63,39.95,55.25,9.19,48.55,2.0,0,0,0,56.355,0.1420388349514563
92,16.03,41.93,59.68,4.04,64.81,1.0,0,0,1,54.90560000000001,0.1723655913978495
92,9.92,50.81,50.98,8.71,53.85,1.0,0,1,0,46.9016,0.10666666666666666
79,10.37,56.18,45.63,7.26,52.99,0.0,1,0,0,36.0477,0.129625
118,18.59,29.46,64.59,5.26,62.79,1.0,0,0,0,76.21620000000001,0.15621848739495797
92,13.45,43.35,47.5,6.62,57.19,1.0,0,0,0,43.7,0.1446236559139785
86,9.51,46.82,44.91,6.72,50.12,1.0,0,0,0,38.6226,0.1093103448275862
35,4.39,58.65,23.36,5.6,32.73,0.0,0,0,0,8.176,0.12194444444444444
95,11.71,33.32,53.34,9.07,48.33,1.0,0,0,0,50.673,0.12197916666666668
30,4.16,61.75,20.86,10.0,18.08,2.0,0,0,1,6.257999999999999,0.13419354838709677
109,8.73,35.68,60.47,5.8,70.36,1.0,0,0,0,65.9123,0.07936363636363637
11,0.0,78.67,11.93,5.23,21.87,1.0,0,0,0,1.3122999999999998,0.0
56,5.06,53.51,36.59,7.04,35.45,2.0,0,1,0,20.4904,0.08877192982456139
117,14.4,37.47,64.46,9.09,53.73,2.0,0,0,0,75.4182,0.12203389830508475
39,8.69,65.14,28.62,3.01,38.15,2.0,0,0,0,11.161800000000001,0.21725
36,3.49,62.22,26.46,7.13,28.13,2.0,0,0,1,9.5256,0.09432432432432433
80,10.88,54.81,45.53,8.4,47.1,1.0,0,0,0,36.424,0.134320987654321
29,4.01,64.47,25.01,6.15,26.99,1.0,0,0,1,7.2529,0.13366666666666666
59,5.27,60.16,34.88,8.03,39.04,1.0,1,0,0,20.5792,0.08783333333333333
104,13.53,35.93,58.35,6.84,68.17,1.0,0,0,1,60.684000000000005,0.12885714285714286
32,3.31,68.03,20.41,8.47,18.65,2.0,1,0,0,6.5312,0.10030303030303031
22,3.61,73.49,17.3,9.45,24.14,1.0,0,0,0,3.806,0.15695652173913044
90,13.6,36.7,56.73,7.56,62.73,0.0,0,0,0,51.056999999999995,0.14945054945054945
13,1.28,80.19,13.07,8.66,18.53,1.0,0,0,0,1.6991,0.09142857142857143
23,7.52,74.2,18.89,3.3,30.75,2.0,0,1,0,4.3447000000000005,0.3133333333333333
29,5.24,55.9,21.52,4.87,33.68,1.0,0,0,1,6.2408,0.17466666666666666
22,2.91,65.74,22.26,6.88,27.42,0.0,0,0,0,4.897200000000001,0.1265217391304348
12,4.47,77.11,10.98,4.71,26.19,1.0,0,0,1,1.3175999999999999,0.3438461538461538
99,8.25,41.33,55.17,6.14,53.37,1.0,0,0,0,54.6183,0.0825
99,13.65,37.55,54.99,7.68,53.0,2.0,0,0,1,54.4401,0.1365
91,10.16,37.17,52.62,6.9,64.69,0.0,0,0,0,47.8842,0.11043478260869566
105,15.02,47.08,59.79,8.11,53.98,2.0,0,0,1,62.7795,0.14169811320754716
87,13.15,36.61,48.9,9.11,36.25,2.0,0,0,1,42.543,0.1494318181818182
56,5.27,50.39,28.59,8.1,34.14,1.0,0,0,0,16.0104,0.09245614035087718
12,0.97,81.52,12.63,7.11,5.14,1.0,0,1,0,1.5156,0.07461538461538461
10,6.17,79.34,8.13,5.91,24.09,1.0,0,0,0,0.8130000000000002,0.5609090909090909
99,9.83,40.41,49.94,9.8,47.02,1.0,0,0,0,49.440599999999996,0.0983
33,2.13,69.06,22.49,7.14,21.66,2.0,0,0,1,7.4216999999999995,0.0626470588235294
44,5.74,52.91,28.27,3.41,31.56,2.0,0,1,0,12.438799999999999,0.12755555555555556
23,1.25,65.47,18.23,8.8,26.92,1.0,0,0,0,4.1929,0.052083333333333336
76,11.66,45.03,45.11,8.16,48.55,1.0,0,1,0,34.2836,0.15142857142857144
22,4.87,71.1,19.08,7.21,25.2,2.0,0,0,1,4.1975999999999996,0.21173913043478262
56,8.73,58.98,32.02,7.69,37.58,0.0,1,0,0,17.9312,0.1531578947368421
59,9.73,64.87,33.64,5.34,50.27,0.0,0,1,0,19.8476,0.16216666666666668
87,8.59,42.85,52.6,6.09,62.74,0.0,0,0,1,45.762,0.09761363636363636
94,14.3,48.43,49.93,5.97,58.94,0.0,0,0,1,46.934200000000004,0.1505263157894737
35,0.34,70.14,21.38,9.89,25.84,1.0,0,0,1,7.483,0.009444444444444445
12,6.26,81.43,12.81,6.06,23.38,0.0,1,0,0,1.5372,0.4815384615384615
60,8.58,54.73,37.57,5.06,35.13,2.0,0,0,0,22.541999999999998,0.14065573770491804
49,7.09,62.1,33.89,7.82,31.21,1.0,1,0,0,16.6061,0.1418
77,9.18,47.85,45.16,3.89,51.22,1.0,0,0,1,34.773199999999996,0.1176923076923077
45,9.46,65.44,24.16,6.27,35.28,1.0,0,0,1,10.872,0.2056521739130435
60,9.1,40.96,33.97,8.29,38.96,1.0,0,0,0,20.381999999999998,0.14918032786885246
116,15.18,28.93,57.87,6.49,71.53,0.0,1,0,0,67.1292,0.12974358974358974
10,0.9,71.59,9.95,5.67,19.87,1.0,0,0,0,0.995,0.08181818181818182
113,15.95,44.16,65.32,4.28,86.74,0.0,0,1,0,73.81159999999998,0.13991228070175438
42,5.0,54.34,26.02,5.44,44.67,0.0,0,0,0,10.9284,0.11627906976744186
16,2.96,69.38,17.24,7.06,24.68,1.0,0,0,1,2.7584,0.17411764705882352
61,6.63,55.61,35.33,6.82,41.89,1.0,0,0,0,21.5513,0.10693548387096774
20,2.36,63.4,8.93,8.98,17.46,1.0,0,0,1,1.786,0.11238095238095237
36,10.8,67.3,22.81,6.29,36.27,1.0,0,0,1,8.211599999999999,0.2918918918918919
23,3.53,70.1,24.0,2.56,32.72,1.0,0,0,1,5.52,0.14708333333333332
95,12.04,44.87,48.81,9.01,52.38,0.0,0,0,0,46.369499999999995,0.12541666666666665
89,8.97,33.51,50.86,10.0,48.22,1.0,0,1,0,45.2654,0.09966666666666667
55,8.22,55.48,34.01,3.53,61.83,0.0,0,0,0,18.7055,0.1467857142857143
85,10.1,54.49,46.78,8.38,45.39,2.0,0,1,0,39.763000000000005,0.11744186046511627
119,16.35,35.44,61.88,10.0,55.26,1.0,0,0,1,73.6372,0.13625
19,3.46,64.57,12.18,5.82,24.41,1.0,0,0,0,2.3142,0.173
33,6.53,63.42,22.03,7.85,36.06,1.0,0,0,1,7.2699,0.19205882352941178
70,17.15,55.63,37.13,7.97,40.7,1.0,0,0,1,25.991000000000003,0.24154929577464787
119,17.36,33.95,66.19,6.5,81.03,0.0,0,0,1,78.7661,0.14466666666666667
27,4.33,62.61,20.08,10.0,30.61,0.0,0,0,0,5.4216,0.15464285714285714
95,9.69,39.07,57.13,5.17,61.09,1.0,0,1,0,54.273500000000006,0.1009375
18,1.4,76.09,15.7,10.0,14.7,1.0,0,0,1,2.8259999999999996,0.07368421052631578
26,3.81,74.92,17.29,10.0,13.82,1.0,0,0,0,4.4954,0.1411111111111111
111,13.1,36.88,62.25,7.46,60.68,1.0,0,0,1,69.0975,0.11696428571428572
113,15.02,42.04,58.6,10.0,53.59,1.0,0,0,0,66.218,0.1317543859649123
67,12.07,49.0,38.69,6.27,43.2,1.0,0,0,0,25.9223,0.1775
22,6.82,75.24,9.2,4.51,35.15,0.0,0,0,0,2.0239999999999996,0.2965217391304348
59,5.03,58.51,33.64,8.76,41.13,0.0,1,0,0,19.8476,0.08383333333333334
110,9.86,30.23,59.62,8.61,67.61,0.0,0,0,0,65.582,0.08882882882882882
15,6.43,73.17,11.04,6.7,17.82,1.0,0,0,1,1.656,0.401875
94,9.93,53.39,50.18,10.0,39.84,2.0,0,0,0,47.169200000000004,0.10452631578947368
60,9.56,57.43,39.71,5.75,46.24,0.0,0,0,0,23.826,0.15672131147540985
45,3.85,57.57,33.12,10.0,30.21,1.0,0,0,0,14.903999999999998,0.08369565217391305
80,14.75,47.39,46.05,7.74,55.91,0.0,1,0,0,36.84,0.18209876543209877
109,11.77,34.43,60.58,7.74,75.22,0.0,0,0,0,66.0322,0.107
34,6.88,67.25,16.97,6.63,34.32,1.0,0,0,0,5.7698,0.19657142857142856
20,0.0,70.73,13.18,8.6,26.7,0.0,0,0,0,2.636,0.0
53,7.24,62.67,31.57,5.62,44.79,1.0,0,0,0,16.7321,0.13407407407407407
23,6.48,76.33,13.86,5.42,30.56,0.0,0,1,0,3.1877999999999997,0.27
118,15.22,35.09,62.05,6.96,65.39,1.0,0,1,0,73.219,0.12789915966386556
38,4.55,58.24,21.54,7.05,22.65,1.0,0,0,0,8.1852,0.11666666666666667
83,11.83,54.99,41.84,5.94,55.72,1.0,0,0,0,34.7272,0.14083333333333334
59,11.34,60.72,37.65,6.89,40.29,1.0,1,0,0,22.2135,0.189
14,0.93,77.12,17.0,4.47,31.77,1.0,0,0,0,2.38,0.062000000000000006
81,10.5,48.39,51.26,7.92,45.62,2.0,1,0,0,41.520599999999995,0.12804878048780488
119,16.47,25.8,65.12,2.38,78.17,1.0,0,0,0,77.4928,0.13724999999999998
78,13.12,46.16,43.96,7.8,43.65,1.0,0,0,0,34.2888,0.1660759493670886
97,10.03,41.86,54.95,6.36,73.16,0.0,0,0,0,53.301500000000004,0.1023469387755102
113,11.81,29.37,56.94,7.07,67.19,1.0,1,0,0,64.34219999999999,0.10359649122807019
66,9.92,59.21,35.46,6.51,45.09,1.0,0,0,0,23.4036,0.1480597014925373
35,6.46,58.52,18.32,4.68,37.28,2.0,0,0,0,6.412000000000001,0.17944444444444443
15,3.84,76.27,18.2,5.76,31.13,0.0,0,0,0,2.73,0.24
25,0.08,70.66,20.04,5.82,36.98,0.0,0,0,0,5.01,0.003076923076923077
69,9.98,53.5,40.55,5.93,33.5,2.0,0,0,0,27.979499999999998,0.14257142857142857
109,12.27,37.04,65.42,8.78,66.31,1.0,0,0,0,71.3078,0.11154545454545454
21,6.58,73.85,14.52,7.47,25.38,0.0,0,1,0,3.0492000000000004,0.2990909090909091
84,10.36,57.65,48.77,4.72,62.76,0.0,0,0,0,40.966800000000006,0.12188235294117647
12,1.17,74.11,13.34,6.3,16.81,2.0,0,0,0,1.6007999999999998,0.09
72,9.5,53.99,44.0,8.46,48.79,1.0,0,1,0,31.68,0.13013698630136986
117,18.5,31.75,65.25,5.28,74.29,1.0,1,0,0,76.3425,0.15677966101694915
73,8.68,48.13,42.07,10.0,43.46,1.0,0,0,1,30.711100000000002,0.11729729729729729
71,15.03,49.11,41.39,7.96,49.0,0.0,0,0,1,29.3869,0.20875
110,11.9,45.67,61.12,8.16,61.06,1.0,1,0,0,67.232,0.10720720720720721
15,4.66,77.72,11.02,7.2,25.17,1.0,0,0,0,1.6529999999999998,0.29125
28,1.2,65.41,20.35,7.58,22.7,1.0,0,0,1,5.698,0.041379310344827586
27,4.91,77.29,21.13,5.53,28.18,1.0,0,0,0,5.7051,0.17535714285714285
89,10.72,42.64,54.94,6.68,61.43,0.0,0,0,0,48.8966,0.11911111111111111
96,8.26,45.36,49.9,6.6,48.14,1.0,0,0,0,47.903999999999996,0.08515463917525773
52,8.5,56.84,30.63,9.1,29.71,1.0,0,0,1,15.9276,0.16037735849056603
110,14.57,40.09,62.19,10.0,56.22,1.0,1,0,0,68.40899999999999,0.13126126126126125
82,11.06,58.13,52.43,10.0,37.45,1.0,0,0,1,42.9926,0.1332530120481928
12,3.7,74.86,16.01,6.84,17.2,1.0,0,0,0,1.9212,0.2846153846153846
81,14.95,54.71,46.86,6.29,53.99,1.0,0,0,1,37.9566,0.1823170731707317
47,5.87,59.01,32.3,7.31,39.67,1.0,0,0,1,15.181,0.12229166666666667
77,8.63,50.78,42.96,4.69,55.36,1.0,0,0,1,33.0792,0.11064102564102565
85,8.5,47.68,50.17,10.0,48.69,2.0,0,0,1,42.6445,0.09883720930232558
53,8.3,54.45,32.18,10.0,30.95,0.0,0,0,0,17.0554,0.1537037037037037
104,19.97,39.02,56.25,2.0,76.17,1.0,0,0,1,58.5,0.1901904761904762
98,8.39,38.74,56.14,5.76,73.78,0.0,0,0,0,55.0172,0.08474747474747475
89,13.88,48.21,47.44,3.07,41.63,2.0,0,0,1,42.221599999999995,0.15422222222222223
72,11.22,47.27,38.43,5.65,58.22,0.0,1,0,0,27.6696,0.15369863013698631
51,5.55,52.83,27.09,7.19,38.06,0.0,0,0,0,13.8159,0.10673076923076923
73,13.08,43.8,40.81,3.24,54.9,1.0,0,0,0,29.7913,0.17675675675675676
63,9.65,51.28,38.5,8.81,42.0,1.0,0,1,0,24.255,0.15078125
87,16.36,53.13,45.64,3.85,57.03,1.0,1,0,0,39.7068,0.1859090909090909
86,7.88,47.93,46.63,10.0,43.41,1.0,0,0,0,40.101800000000004,0.09057471264367815
114,14.42,44.33,62.41,6.46,65.59,0.0,0,0,0,71.1474,0.12539130434782608
80,8.4,54.32,42.35,8.93,41.05,1.0,0,0,0,33.88,0.10370370370370371
85,6.61,50.25,36.8,5.51,55.95,1.0,0,0,0,31.279999999999994,0.07686046511627907
46,5.86,62.92,29.93,7.42,39.31,1.0,1,0,0,13.7678,0.1246808510638298
13,0.0,69.12,11.39,10.0,15.37,1.0,0,0,0,1.4807,0.0
11,1.6,73.8,15.06,5.59,16.44,2.0,0,0,1,1.6566,0.13333333333333333
108,11.91,38.47,54.28,7.11,51.38,2.0,0,1,0,58.6224,0.10926605504587156
53,7.26,59.63,28.39,7.95,29.01,1.0,0,0,0,15.046700000000001,0.13444444444444445
76,11.23,48.33,43.66,4.77,71.12,0.0,0,0,0,33.181599999999996,0.14584415584415586
77,15.26,44.27,46.25,3.54,67.25,0.0,1,0,0,35.6125,0.19564102564102565
111,15.65,38.09,57.8,6.64,56.25,2.0,0,0,1,64.15799999999999,0.13973214285714286
85,8.63,44.03,47.26,7.0,59.12,1.0,0,0,0,40.171,0.10034883720930234
92,11.0,48.35,53.41,8.78,45.84,1.0,0,0,1,49.13719999999999,0.11827956989247312
83,9.28,41.93,41.91,9.56,46.06,1.0,1,0,0,34.7853,0.11047619047619046
71,9.67,53.41,41.21,4.18,57.52,0.0,0,0,0,29.2591,0.13430555555555557
10,7.97,79.41,5.72,5.28,15.82,0.0,0,0,0,0.572,0.7245454545454545
26,7.96,62.36,11.66,5.86,27.85,2.0,0,0,0,3.0316,0.2948148148148148
25,6.22,67.14,19.88,3.5,27.28,1.0,0,1,0,4.97,0.23923076923076922
18,3.16,73.97,17.85,9.07,14.24,1.0,0,0,0,3.213,0.16631578947368422
62,8.32,50.01,33.64,9.38,47.77,1.0,0,0,0,20.8568,0.13206349206349208
82,7.19,44.74,48.59,10.0,42.24,1.0,0,0,0,39.8438,0.08662650602409638
68,10.98,49.33,34.32,4.39,46.44,2.0,0,1,0,23.337600000000002,0.15913043478260872
18,5.35,70.85,11.9,5.28,24.63,2.0,0,0,0,2.1420000000000003,0.28157894736842104
21,6.61,61.66,17.87,6.76,29.11,1.0,0,0,1,3.7527000000000004,0.3004545454545455
50,4.55,63.41,27.09,9.9,22.51,1.0,0,0,0,13.545,0.0892156862745098
24,3.33,76.3,17.91,5.24,32.73,0.0,1,0,0,4.2984,0.1332
75,13.37,49.33,43.52,7.35,55.67,1.0,1,0,0,32.64000000000001,0.17592105263157895
84,9.95,40.25,46.47,6.58,62.07,0.0,0,0,0,39.0348,0.11705882352941176
20,3.33,72.63,13.3,6.05,28.18,0.0,0,0,0,2.66,0.15857142857142859
17,1.34,74.97,16.7,7.47,33.04,1.0,0,0,0,2.839,0.07444444444444445
64,6.56,54.84,39.73,6.41,46.36,1.0,0,0,0,25.4272,0.10092307692307692
105,14.37,42.23,61.54,6.26,47.66,2.0,1,0,0,64.617,0.13556603773584905
15,6.42,71.47,15.63,8.0,24.01,0.0,0,0,0,2.3445,0.40125
62,8.84,47.57,38.26,7.5,49.48,0.0,0,0,1,23.7212,0.1403174603174603
29,2.16,79.19,16.65,8.3,25.06,2.0,0,0,0,4.8285,0.07200000000000001
48,8.17,59.64,27.68,6.21,45.33,1.0,0,0,0,13.286399999999999,0.16673469387755102
108,10.95,45.3,56.11,6.7,73.29,0.0,0,0,0,60.598800000000004,0.10045871559633027
81,10.99,53.21,43.73,5.12,45.81,2.0,0,0,0,35.421299999999995,0.13402439024390245
116,12.42,35.15,67.27,7.67,76.02,1.0,0,0,0,78.0332,0.10615384615384615
43,10.26,66.89,30.88,7.61,38.09,0.0,0,0,1,13.2784,0.23318181818181818
66,7.04,45.71,37.35,6.16,46.21,1.0,0,0,0,24.651,0.10507462686567164
28,5.85,80.4,21.06,8.43,20.28,1.0,1,0,0,5.8968,0.20172413793103447
80,13.8,47.9,42.95,4.75,53.83,1.0,1,0,0,34.36,0.17037037037037037
40,5.12,66.82,30.09,8.24,26.33,1.0,1,0,0,12.036,0.1248780487804878
91,10.18,39.94,50.33,9.41,47.14,1.0,0,1,0,45.8003,0.11065217391304348
49,5.21,62.79,24.72,6.96,38.25,1.0,0,1,0,12.1128,0.1042
23,1.84,70.41,8.75,5.16,28.3,1.0,0,0,0,2.0125,0.07666666666666667
112,10.67,32.13,60.64,6.58,63.46,1.0,0,0,0,67.91680000000001,0.09442477876106195
109,14.14,39.13,57.71,6.58,70.36,1.0,0,0,1,62.9039,0.12854545454545455
90,9.46,46.43,51.38,6.34,57.77,1.0,0,0,0,46.242,0.10395604395604396
46,8.53,61.96,31.27,5.43,47.98,0.0,0,1,0,14.3842,0.18148936170212765
53,6.37,61.59,32.79,8.1,39.91,1.0,0,0,0,17.3787,0.11796296296296296
18,0.0,75.31,16.75,6.44,24.09,1.0,0,0,1,3.015,0.0
67,5.97,52.27,37.13,7.78,37.48,1.0,0,0,1,24.8771,0.08779411764705881
29,8.23,78.52,18.57,8.88,20.64,1.0,0,1,0,5.3853,0.2743333333333334
118,16.45,29.95,61.65,6.33,67.15,1.0,0,0,1,72.747,0.13823529411764704
101,9.27,34.43,55.88,8.99,60.85,0.0,0,0,0,56.4388,0.09088235294117647
59,12.19,65.93,25.93,3.48,47.57,1.0,0,0,0,15.298699999999998,0.20316666666666666
29,5.38,69.79,23.67,6.51,27.0,0.0,1,0,0,6.864300000000001,0.17933333333333332
114,15.62,33.56,58.41,2.96,64.63,2.0,0,1,0,66.5874,0.13582608695652174
45,9.04,51.43,27.72,2.92,52.11,0.0,1,0,0,12.473999999999998,0.19652173913043477
36,10.87,72.61,18.7,2.05,46.97,1.0,0,0,1,6.731999999999999,0.2937837837837838
81,8.46,50.19,44.95,9.78,40.01,2.0,0,0,0,36.4095,0.10317073170731708
41,9.68,61.85,23.1,5.34,40.3,1.0,0,0,1,9.471,0.23047619047619047
10,4.32,80.39,15.63,5.23,26.21,1.0,0,1,0,1.5630000000000002,0.39272727272727276
26,2.9,59.34,12.23,6.23,35.31,0.0,0,0,0,3.1798,0.10740740740740741
18,7.45,71.2,9.49,3.88,21.96,1.0,0,0,0,1.7082,0.39210526315789473
93,10.83,45.16,53.66,8.37,61.72,1.0,0,0,0,49.903800000000004,0.11521276595744681
54,2.39,54.27,36.44,8.02,30.08,1.0,0,0,1,19.677599999999998,0.043454545454545454
105,15.8,39.22,60.83,6.97,60.7,1.0,0,0,1,63.8715,0.1490566037735849
75,8.87,50.43,46.43,6.54,44.06,1.0,0,0,1,34.8225,0.11671052631578946
41,7.09,59.48,26.69,5.85,31.29,2.0,0,0,0,10.9429,0.1688095238095238
54,9.14,48.69,37.63,7.23,38.26,1.0,0,0,0,20.320200000000003,0.16618181818181818
18,6.0,72.75,13.52,6.2,30.18,0.0,1,0,0,2.4335999999999998,0.3157894736842105
39,6.81,63.49,27.67,3.69,51.71,0.0,0,1,0,10.791300000000001,0.17024999999999998
93,9.97,42.84,54.91,8.2,68.37,0.0,0,0,0,51.0663,0.10606382978723405
47,8.84,58.36,25.52,7.14,44.68,1.0,0,0,0,11.9944,0.18416666666666667
69,8.11,50.22,38.46,2.76,52.99,1.0,0,0,1,26.5374,0.11585714285714285
10,1.49,77.67,5.0,4.99,16.64,1.0,0,0,0,0.5,0.13545454545454547
14,4.23,73.14,13.71,4.72,37.01,0.0,0,0,0,1.9194,0.28200000000000003
72,10.34,59.29,41.49,3.97,56.66,1.0,0,0,1,29.8728,0.14164383561643834
108,10.59,27.26,57.18,7.86,71.08,0.0,0,0,1,61.7544,0.0971559633027523
45,4.18,62.96,26.58,8.02,35.07,1.0,0,0,0,11.960999999999999,0.0908695652173913
74,12.78,53.81,39.1,6.43,45.39,1.0,0,1,0,28.934,0.1704
87,8.97,38.33,54.52,7.08,43.85,2.0,0,0,0,47.43240000000001,0.10193181818181819
82,9.07,43.28,46.06,10.0,49.07,0.0,0,0,0,37.7692,0.10927710843373495
103,10.47,35.73,65.99,5.98,53.43,2.0,0,0,0,67.96969999999999,0.10067307692307693
33,4.7,65.98,23.26,10.0,27.59,1.0,0,0,1,7.675800000000001,0.13823529411764707
13,3.42,75.9,7.91,5.94,29.17,0.0,1,0,0,1.0283,0.24428571428571427
87,11.68,35.32,49.86,5.78,72.65,1.0,0,0,0,43.3782,0.13272727272727272
98,8.64,49.55,51.1,7.05,44.04,1.0,0,0,0,50.078,0.08727272727272728
77,3.59,45.75,40.46,9.29,42.82,0.0,0,0,0,31.1542,0.04602564102564102
34,3.34,64.03,24.46,7.9,34.66,0.0,0,0,0,8.3164,0.09542857142857142
83,8.5,45.53,48.67,6.24,60.84,0.0,0,0,1,40.396100000000004,0.10119047619047619
108,15.17,32.85,59.85,6.6,72.11,0.0,0,0,1,64.638,0.1391743119266055
16,4.83,69.76,14.05,6.21,21.15,0.0,0,0,0,2.248,0.28411764705882353
115,13.91,24.14,62.01,9.36,77.25,0.0,0,1,0,71.3115,0.11991379310344828
22,3.49,68.38,9.32,5.99,32.89,0.0,0,0,1,2.0504000000000002,0.15173913043478263
77,6.12,61.72,43.38,8.22,42.77,1.0,0,0,0,33.4026,0.07846153846153846
52,5.25,51.38,33.08,9.24,35.81,2.0,0,0,0,17.2016,0.09905660377358491
66,10.18,48.79,36.48,7.45,59.57,0.0,0,0,0,24.0768,0.15194029850746268
45,4.19,64.12,26.79,9.41,28.93,1.0,0,0,1,12.0555,0.09108695652173913
23,9.49,63.97,15.01,9.44,12.91,1.0,0,0,1,3.4523,0.3954166666666667
91,17.17,51.93,55.95,4.52,66.71,1.0,0,0,1,50.9145,0.1866304347826087
81,11.83,48.8,45.28,8.76,47.15,1.0,0,0,0,36.6768,0.14426829268292682
105,9.94,24.71,58.46,10.0,58.0,1.0,0,0,0,61.383,0.09377358490566037
36,5.64,70.1,20.92,9.07,21.33,2.0,1,0,0,7.531200000000001,0.15243243243243243
115,16.74,40.18,70.2,10.0,60.23,1.0,1,0,0,80.73,0.1443103448275862
46,6.96,67.84,31.46,6.82,48.63,0.0,0,1,0,14.4716,0.14808510638297873
96,13.0,50.87,56.56,6.88,48.33,1.0,0,1,0,54.2976,0.13402061855670103
80,11.4,50.88,45.62,3.67,61.68,0.0,0,0,0,36.496,0.14074074074074075
85,12.79,55.81,50.61,6.59,63.41,0.0,0,0,0,43.0185,0.14872093023255814
34,3.98,63.94,21.72,6.89,36.54,1.0,1,0,0,7.3848,0.11371428571428571
76,7.09,51.29,38.37,10.0,48.7,0.0,0,1,0,29.161199999999997,0.09207792207792208
99,9.62,44.47,55.41,7.6,51.02,1.0,0,0,0,54.85589999999999,0.0962
13,1.41,70.18,9.53,8.76,23.64,0.0,0,0,0,1.2389,0.10071428571428571
115,12.85,28.27,61.07,4.29,72.34,0.0,0,0,0,70.2305,0.11077586206896552
109,16.51,32.96,58.73,7.95,46.57,2.0,1,0,0,64.0157,0.1500909090909091
88,9.39,38.83,47.19,7.91,76.62,0.0,0,0,1,41.52719999999999,0.1055056179775281
105,18.22,38.88,52.21,7.48,50.05,1.0,1,0,0,54.8205,0.17188679245283017
102,8.91,40.48,54.91,8.75,51.9,1.0,0,0,0,56.008199999999995,0.08650485436893204
83,8.9,51.67,42.75,6.05,52.57,0.0,0,0,0,35.4825,0.10595238095238095
94,13.54,39.38,55.09,8.08,49.9,1.0,0,0,0,51.7846,0.14252631578947367
25,3.21,69.69,19.86,6.79,25.63,1.0,0,0,0,4.965,0.12346153846153846
28,4.39,73.71,16.54,9.76,27.95,0.0,0,1,0,4.6312,0.15137931034482757
38,1.9,61.56,24.69,5.97,34.27,0.0,0,0,0,9.382200000000001,0.04871794871794872
60,7.48,59.83,36.61,8.21,47.66,0.0,0,0,0,21.965999999999998,0.12262295081967214
27,3.97,74.98,18.1,8.77,22.62,2.0,1,0,0,4.8870000000000005,0.1417857142857143
67,10.12,42.87,40.68,4.86,41.66,2.0,0,0,0,27.2556,0.1488235294117647
53,11.78,63.08,39.47,6.27,46.68,1.0,0,1,0,20.9191,0.21814814814814815
