road_quality_score,stress_index,driver_experience_encoded,congestion_score
6.99,53.41,1.0,66.1848
6.96,32.18,0.0,4.6690000000000005
8.24,23.02,1.0,3.0229000000000004
9.34,34.02,0.0,13.4816
2.13,45.17,1.0,6.7421999999999995
10.0,11.23,1.0,1.4052
6.77,79.66,0.0,65.7231
10.0,14.34,1.0,4.7918
7.95,31.87,0.0,3.7905
7.71,45.47,1.0,24.506999999999998
5.96,35.46,1.0,5.9664
5.73,21.77,2.0,7.5772
9.23,49.89,0.0,18.896800000000002
7.08,42.39,0.0,7.3746
9.05,60.42,0.0,64.9422
5.5,38.85,2.0,28.0002
6.07,42.34,2.0,55.53900000000001
1.0,72.24,1.0,68.91990000000001
3.23,46.41,2.0,33.6848
7.47,61.84,0.0,42.2685
3.93,39.02,1.0,10.8706
8.51,21.75,1.0,4.525
6.42,44.97,1.0,15.7304
6.08,61.57,1.0,41.976000000000006
6.03,61.89,1.0,71.8454
8.3,71.18,0.0,57.479099999999995
9.45,41.95,0.0,25.131700000000002
2.59,62.68,1.0,42.1685
7.68,25.57,0.0,8.298
8.08,41.04,0.0,23.1198
7.23,26.34,1.0,14.208599999999999
7.11,53.95,0.0,27.546799999999998
7.58,43.38,0.0,15.708
9.48,62.95,0.0,63.1699
7.12,61.99,1.0,75.0006
3.84,46.34,1.0,11.261700000000001
6.94,39.26,1.0,12.7098
5.08,24.56,0.0,2.451
4.81,30.38,1.0,3.3087999999999997
6.42,59.55,1.0,60.6375
6.87,77.7,0.0,58.67400000000001
5.63,35.84,0.0,7.9186000000000005
9.89,37.45,0.0,10.899
6.66,48.61,0.0,21.9904
9.55,48.42,0.0,25.660999999999998
5.71,22.63,1.0,2.3136
10.0,37.65,1.0,23.086799999999997
5.13,30.22,1.0,3.0134999999999996
8.5,26.84,1.0,4.7525
10.0,47.74,0.0,41.2604
6.69,44.33,1.0,18.4808
5.96,51.34,2.0,62.4788
7.41,50.83,2.0,43.154799999999994
7.14,22.85,1.0,3.1136
5.66,65.11,1.0,63.8958
6.17,56.34,1.0,22.296
9.41,41.37,1.0,34.8172
4.67,41.86,1.0,11.3611
10.0,50.07,0.0,37.3128
4.79,24.21,1.0,2.4973
8.72,60.52,1.0,58.91479999999999
10.0,58.71,0.0,44.755199999999995
5.59,58.21,1.0,49.5292
8.47,47.93,1.0,40.1436
6.72,40.65,2.0,16.173
3.8,78.04,0.0,57.7505
7.36,57.47,0.0,26.553999999999995
6.03,26.14,1.0,2.158
8.38,79.82,0.0,67.348
7.4,33.05,2.0,34.2988
10.0,28.09,0.0,9.2226
7.17,68.96,1.0,67.5792
7.39,27.32,0.0,10.6324
8.14,62.52,1.0,66.0725
10.0,65.43,1.0,63.75059999999999
8.64,22.41,2.0,9.031699999999999
6.25,60.93,0.0,42.5012
6.71,46.64,1.0,37.1976
4.07,77.01,0.0,52.84799999999999
5.81,52.13,0.0,18.3963
3.02,68.8,1.0,50.876099999999994
8.08,24.51,0.0,2.1255
4.23,71.93,0.0,53.2224
6.55,74.0,0.0,71.0883
5.67,27.8,0.0,2.898
6.64,22.48,1.0,1.7317999999999998
8.94,38.47,1.0,26.0975
7.65,57.17,1.0,59.97599999999999
5.35,59.69,1.0,46.74179999999999
1.58,55.88,1.0,20.826999999999998
6.66,45.52,1.0,40.404
7.79,29.78,1.0,5.3112
5.55,38.36,0.0,9.2701
8.38,29.4,1.0,8.9984
7.03,41.47,0.0,6.9161
9.35,60.66,1.0,73.8606
8.53,23.92,1.0,3.5048000000000004
7.03,42.53,1.0,27.077600000000004
6.75,57.6,1.0,54.60839999999999
3.21,89.32,0.0,71.0658
3.59,55.29,2.0,37.08
4.65,68.48,1.0,75.72749999999999
7.63,40.45,1.0,26.1756
8.11,40.12,1.0,7.9485
5.98,32.41,1.0,8.5748
8.95,20.47,1.0,2.5517
10.0,37.12,1.0,17.172
8.47,59.46,1.0,46.9384
7.84,24.62,1.0,2.7319999999999998
5.78,61.69,0.0,42.398
4.47,33.71,2.0,21.9356
5.18,59.53,1.0,40.580999999999996
9.99,63.89,0.0,66.0146
6.7,52.51,1.0,34.111
9.25,59.01,1.0,60.891999999999996
2.48,50.57,0.0,7.052199999999999
5.47,53.89,2.0,43.1928
4.8,80.43,0.0,71.5604
6.49,65.4,0.0,33.1298
8.78,44.43,1.0,21.767400000000002
9.55,27.25,1.0,19.7344
6.17,37.65,2.0,19.8738
8.95,63.72,1.0,63.447599999999994
7.08,54.25,1.0,46.4533
6.19,43.0,1.0,22.749299999999998
8.42,37.11,2.0,26.496
5.92,60.88,0.0,25.792799999999996
7.3,42.06,0.0,16.3632
4.99,34.92,1.0,9.324
4.06,81.02,1.0,75.0234
6.71,32.82,2.0,17.5505
5.25,35.0,1.0,8.841000000000001
9.64,16.45,1.0,1.3706
9.62,50.18,1.0,50.0805
4.89,66.69,0.0,23.149500000000003
6.83,44.55,2.0,71.3982
10.0,48.84,0.0,37.522800000000004
7.76,46.92,0.0,21.747600000000002
6.88,40.32,1.0,10.3698
6.02,39.41,1.0,20.880100000000002
7.57,39.14,1.0,11.3834
8.1,36.89,0.0,8.136000000000001
6.66,47.66,2.0,63.9432
10.0,24.93,0.0,4.814399999999999
8.65,69.56,0.0,58.317
9.34,49.92,0.0,29.708
7.95,21.77,1.0,5.843999999999999
7.16,39.45,2.0,18.084
8.48,55.03,0.0,31.582200000000004
8.65,10.53,2.0,1.4580000000000002
5.88,29.57,1.0,12.6571
6.47,46.64,1.0,31.2187
6.1,65.57,1.0,43.966
10.0,50.1,0.0,28.542
9.72,67.29,0.0,48.648599999999995
8.15,50.43,1.0,41.99490000000001
10.0,41.21,0.0,38.279599999999995
5.8,51.0,0.0,18.4305
8.26,31.17,0.0,3.003
5.0,78.77,0.0,59.228
4.84,61.62,1.0,55.9084
4.56,21.0,1.0,1.9428000000000003
3.44,63.38,1.0,57.165
6.68,28.01,1.0,2.2515
6.77,66.19,0.0,60.14939999999999
9.56,22.49,1.0,2.2032000000000003
6.98,31.95,1.0,16.912300000000002
6.92,63.58,1.0,74.7884
10.0,43.73,2.0,70.9804
9.01,68.25,0.0,76.869
6.99,33.08,1.0,12.893999999999998
5.15,61.39,1.0,40.419
4.49,43.68,2.0,38.421600000000005
6.46,62.58,0.0,38.184
10.0,38.91,1.0,20.5261
4.79,27.75,1.0,4.14
3.02,62.05,1.0,54.995200000000004
4.0,46.03,1.0,9.6311
6.63,54.12,2.0,79.38449999999999
7.69,49.74,1.0,38.6626
9.52,30.19,1.0,14.505
9.38,17.19,1.0,5.32
5.52,47.39,1.0,37.414300000000004
6.49,64.8,1.0,64.28160000000001
8.53,28.68,1.0,17.538899999999998
6.38,49.47,1.0,26.370500000000003
5.19,53.36,1.0,26.8275
5.7,49.52,1.0,24.9696
10.0,44.56,2.0,55.09349999999999
5.56,59.54,0.0,32.0068
4.92,43.99,1.0,41.61600000000001
7.71,22.56,0.0,3.264
7.46,42.4,2.0,68.046
3.51,61.73,2.0,53.223800000000004
8.46,34.84,0.0,4.865399999999999
6.45,28.36,1.0,5.9304
10.0,44.96,2.0,50.035199999999996
5.89,39.43,2.0,24.748800000000003
7.47,61.94,1.0,67.1106
8.57,51.25,1.0,49.4221
8.39,25.58,1.0,7.7315
5.74,35.16,0.0,1.8179999999999998
4.92,26.91,0.0,1.4728999999999999
7.97,54.8,2.0,79.08030000000001
6.79,31.83,1.0,9.177
9.43,41.92,0.0,24.581999999999997
7.78,61.51,1.0,65.0774
8.08,37.58,0.0,4.6046000000000005
5.08,68.69,1.0,69.56519999999999
8.86,30.41,2.0,17.097600000000003
9.26,49.96,1.0,43.99269999999999
7.37,45.32,1.0,28.02
6.5,27.09,1.0,9.6148
7.53,16.96,2.0,1.3498
5.13,26.51,1.0,2.0614
2.39,86.76,1.0,72.1165
1.38,40.58,0.0,1.8054
4.45,64.33,1.0,56.4028
6.3,73.51,0.0,65.1735
9.87,60.88,1.0,64.3863
7.11,52.93,2.0,59.8842
8.25,52.28,1.0,31.5758
6.83,38.37,0.0,16.874000000000002
5.65,34.88,1.0,9.696
6.25,68.56,0.0,45.207
5.55,51.81,0.0,25.1396
4.83,72.0,0.0,46.8534
8.4,61.7,1.0,52.4479
6.48,58.56,1.0,49.295500000000004
5.23,47.74,2.0,55.233000000000004
7.36,75.46,0.0,52.098
8.82,39.77,1.0,14.204
5.28,28.23,0.0,2.2032
8.97,34.79,0.0,12.663800000000002
7.29,48.49,1.0,42.6288
8.89,28.44,0.0,12.9915
9.69,59.83,1.0,67.694
4.47,73.47,0.0,54.136
3.85,45.27,1.0,12.0768
5.68,54.79,0.0,17.4981
6.24,32.85,2.0,14.82
7.52,62.2,1.0,52.3204
7.64,64.53,0.0,50.8862
10.0,30.92,2.0,17.697
2.72,83.68,0.0,71.23519999999999
7.37,40.88,2.0,28.859999999999996
8.88,34.21,2.0,25.766399999999997
4.78,43.41,2.0,34.9191
6.12,44.03,1.0,18.0576
9.41,46.65,2.0,53.11
3.94,33.52,0.0,5.5676
7.98,60.48,1.0,67.584
9.75,17.34,1.0,8.161200000000001
2.82,76.1,1.0,59.343599999999995
5.88,56.14,0.0,31.593200000000003
10.0,43.06,2.0,74.0493
8.03,27.95,0.0,4.1272
7.5,55.8,0.0,18.1278
8.91,19.77,2.0,2.6675999999999997
4.84,66.74,1.0,71.86370000000001
6.17,22.26,1.0,2.4228000000000005
6.62,40.12,1.0,26.8821
7.48,30.32,0.0,9.241200000000001
6.01,36.01,2.0,11.6272
3.19,23.64,0.0,0.512
7.88,35.3,1.0,10.1639
5.42,69.3,0.0,50.59740000000001
7.41,58.4,1.0,54.8556
7.11,50.99,0.0,28.351999999999997
5.69,52.61,1.0,36.5712
5.32,43.17,2.0,49.4202
10.0,24.46,1.0,4.7763
10.0,62.17,0.0,54.3016
6.96,30.37,2.0,11.224400000000001
8.96,58.91,1.0,64.8648
8.21,50.2,2.0,66.64
8.53,70.0,0.0,54.49
7.28,66.56,0.0,52.5096
8.7,57.26,0.0,37.8624
9.08,25.07,0.0,3.5048000000000004
8.82,29.35,1.0,4.1661
3.16,54.28,0.0,15.935400000000001
7.11,39.46,2.0,56.640600000000006
10.0,44.0,2.0,45.002700000000004
8.46,31.89,2.0,22.412999999999997
4.8,82.46,0.0,54.73
3.68,57.84,1.0,46.9742
7.2,49.96,1.0,35.735699999999994
2.79,58.81,1.0,28.971
7.74,10.71,2.0,1.103
6.9,44.05,1.0,25.902199999999997
5.5,25.56,2.0,6.8635
9.57,68.42,0.0,77.9626
6.53,32.19,1.0,5.234500000000001
5.38,70.97,0.0,49.1232
9.28,29.89,1.0,2.5441000000000003
7.56,50.24,1.0,29.348799999999997
6.15,54.43,1.0,43.6128
4.1,46.14,1.0,13.62
6.71,68.44,1.0,70.5774
5.14,20.88,1.0,1.6576
8.45,55.02,0.0,31.6794
4.06,33.78,1.0,4.641
9.29,27.9,1.0,7.13
9.38,55.96,1.0,66.3079
6.66,58.51,2.0,71.449
8.57,33.23,2.0,16.155
9.12,54.44,1.0,56.528400000000005
5.53,46.42,1.0,33.67209999999999
8.05,46.53,1.0,34.7646
8.58,23.84,0.0,1.89
5.57,40.1,2.0,24.622000000000003
9.07,40.69,0.0,20.25
8.11,28.72,1.0,4.08
9.08,42.46,2.0,62.834399999999995
8.35,68.23,0.0,42.6955
9.52,22.08,2.0,7.8260000000000005
7.66,28.09,1.0,5.0371999999999995
6.03,65.36,1.0,73.6674
6.6,46.36,1.0,25.6956
6.11,52.74,1.0,34.08
6.24,37.48,2.0,21.4032
8.83,63.53,0.0,35.76
6.88,25.39,1.0,8.238999999999999
7.35,31.97,0.0,13.759199999999998
3.08,30.61,0.0,1.6128
7.5,25.7,2.0,5.994
7.42,50.96,0.0,40.02
7.38,12.35,1.0,1.5262
3.43,29.77,2.0,7.7472
5.97,48.1,2.0,71.9325
3.9,76.75,0.0,49.1412
5.73,28.99,1.0,4.312799999999999
6.69,85.38,0.0,74.95360000000001
7.16,65.68,1.0,57.40560000000001
6.37,28.73,1.0,2.4888
6.42,48.52,1.0,16.315
6.46,31.23,1.0,5.0876
4.5,73.29,1.0,69.888
5.68,52.15,0.0,19.998
8.55,24.9,0.0,9.742099999999999
9.54,75.01,0.0,73.1017
6.8,63.77,1.0,56.96
7.93,55.52,0.0,35.4893
6.27,31.02,1.0,4.08
5.81,73.49,0.0,62.4348
5.71,38.8,1.0,11.113599999999998
10.0,12.23,1.0,1.181
5.07,51.71,1.0,28.576
8.21,31.15,0.0,8.6724
4.57,34.59,1.0,7.848000000000001
10.0,30.98,0.0,14.910699999999999
8.93,39.1,1.0,24.767999999999997
7.44,43.71,1.0,29.035999999999998
10.0,29.38,1.0,13.472999999999999
7.47,76.35,0.0,54.2276
8.62,63.67,0.0,56.365199999999994
9.44,28.36,0.0,7.3557
6.68,30.03,2.0,5.6265
6.99,54.31,2.0,71.1045
7.24,7.05,0.0,1.5456999999999999
4.93,59.83,0.0,33.9264
6.32,30.7,1.0,12.951600000000001
6.05,40.26,2.0,27.092999999999996
8.83,38.71,1.0,19.4126
4.71,76.63,0.0,52.156800000000004
8.57,44.38,1.0,21.600800000000003
7.74,35.7,0.0,6.796799999999999
4.07,77.9,1.0,80.15740000000001
8.39,50.54,1.0,30.0612
8.31,59.85,1.0,63.2632
5.97,44.5,1.0,21.1048
6.91,48.83,1.0,26.127999999999997
5.14,37.83,1.0,14.375
10.0,32.52,1.0,22.869
6.75,49.32,1.0,27.386099999999995
7.0,33.79,2.0,21.798000000000002
7.38,41.65,1.0,32.8403
8.06,49.57,1.0,67.43
7.83,47.37,1.0,19.8
7.19,13.49,1.0,2.9583
6.34,42.68,0.0,16.17
7.69,22.65,1.0,2.3568000000000002
8.21,75.82,0.0,71.8368
8.3,24.47,1.0,9.3248
8.15,51.28,1.0,47.7332
7.41,44.27,0.0,29.651999999999997
8.64,50.02,2.0,49.0575
4.49,25.62,1.0,0.7524
4.11,41.82,2.0,16.65
3.34,49.51,2.0,49.6945
7.62,35.07,1.0,16.3352
10.0,40.3,0.0,25.5101
9.24,58.69,0.0,56.661
6.51,62.52,1.0,38.623999999999995
7.26,41.01,0.0,13.3903
5.4,40.25,1.0,13.5045
9.47,43.41,0.0,14.965
7.14,40.97,1.0,31.878599999999995
6.38,18.86,1.0,3.9885999999999995
6.03,55.63,2.0,55.564800000000005
7.62,49.9,0.0,29.4331
4.34,47.08,1.0,21.4229
5.6,42.59,1.0,8.864700000000001
8.88,49.84,0.0,29.599899999999998
2.88,70.04,1.0,68.387
4.15,37.59,1.0,6.997199999999999
9.0,23.85,1.0,7.4052
9.39,36.77,2.0,21.57
9.26,44.62,1.0,37.0707
6.98,45.64,1.0,24.8952
7.46,32.02,2.0,15.338400000000002
8.74,59.2,1.0,61.42150000000001
6.17,34.54,1.0,12.2592
6.6,27.67,1.0,4.295
4.51,34.18,0.0,4.3957999999999995
5.02,53.55,1.0,46.1446
7.7,56.15,0.0,20.941200000000002
6.73,28.38,1.0,6.885
5.83,56.34,1.0,35.8182
9.54,27.61,1.0,4.375
5.44,45.15,2.0,25.228
6.16,43.12,0.0,9.288
7.06,34.07,2.0,15.243900000000002
6.73,64.84,0.0,34.544599999999996
6.53,39.63,0.0,11.131499999999999
4.71,56.17,0.0,25.058000000000003
7.89,25.2,1.0,12.1174
6.87,18.48,1.0,2.1420000000000003
7.79,51.71,0.0,42.786
7.21,17.79,2.0,3.4360000000000004
10.0,59.31,0.0,51.36600000000001
9.22,30.67,0.0,2.4320000000000004
4.84,42.21,2.0,51.832
10.0,18.53,1.0,4.9088
6.19,50.07,1.0,37.5375
5.88,41.51,1.0,16.210800000000003
5.96,41.53,2.0,21.6306
6.05,28.31,2.0,7.9594000000000005
5.72,28.16,0.0,4.644
7.88,68.43,0.0,70.24600000000001
8.25,67.3,1.0,65.39009999999999
6.66,51.23,1.0,30.806200000000004
5.75,55.25,1.0,31.392000000000003
7.31,68.81,0.0,54.3704
6.84,37.09,2.0,20.741999999999997
3.66,50.12,0.0,11.232000000000001
8.45,49.51,1.0,46.773
6.53,68.3,1.0,75.411
9.07,54.51,1.0,53.16570000000001
4.71,63.09,0.0,31.4025
7.21,73.2,0.0,65.0428
8.67,24.06,1.0,3.7872
8.86,68.41,0.0,58.863
6.47,42.79,0.0,17.9232
4.24,54.28,1.0,32.9904
7.37,24.23,0.0,1.331
5.35,27.33,2.0,6.1568
5.65,35.11,1.0,12.72
5.06,52.62,1.0,22.4928
9.49,45.04,2.0,40.869
5.98,35.47,0.0,9.8814
7.17,43.35,1.0,15.535
4.8,66.9,1.0,55.4982
8.96,50.15,1.0,38.0152
7.26,24.17,2.0,2.8665999999999996
9.53,42.68,1.0,36.181999999999995
5.46,17.88,2.0,1.2389999999999999
6.99,40.25,2.0,42.9009
5.77,41.95,1.0,21.045
5.9,22.95,1.0,2.3256
8.53,43.42,2.0,43.038000000000004
7.21,51.01,1.0,34.0344
5.34,32.84,2.0,23.6002
3.72,64.73,0.0,42.6615
7.0,30.99,2.0,17.869600000000002
6.41,72.0,1.0,76.228
9.28,32.03,2.0,24.4352
9.47,41.02,2.0,27.3823
8.02,44.46,1.0,32.2788
8.09,52.76,1.0,45.846
5.85,43.86,2.0,30.247999999999998
7.67,66.07,0.0,52.311600000000006
8.54,30.95,1.0,4.6704
6.53,68.23,1.0,68.8553
8.72,33.56,0.0,12.3615
6.49,64.73,1.0,57.466499999999996
6.9,40.53,1.0,28.6517
8.45,23.99,0.0,4.4415
4.16,52.25,2.0,49.6524
6.12,40.25,1.0,17.212
10.0,29.46,0.0,11.778799999999999
3.92,61.57,1.0,73.1223
9.04,44.33,0.0,37.6971
5.7,55.24,0.0,26.13
5.13,31.33,2.0,9.7524
6.13,33.21,1.0,3.4569
3.91,42.72,0.0,11.5498
5.46,52.95,1.0,26.173000000000002
9.28,22.68,0.0,1.3416
9.73,51.86,1.0,51.0026
5.0,44.02,2.0,27.8664
6.57,37.74,0.0,8.3524
7.74,42.35,2.0,42.080799999999996
8.48,26.74,1.0,0.813
9.81,60.07,0.0,63.5046
6.22,44.86,1.0,20.445
7.03,34.79,1.0,12.1471
4.5,73.14,0.0,45.4112
5.99,45.0,1.0,29.1264
6.14,43.56,2.0,32.5338
5.62,35.77,1.0,6.7104
8.05,37.17,2.0,38.0742
10.0,18.29,2.0,1.8105000000000002
4.75,80.9,0.0,72.1166
6.6,37.41,1.0,4.1975999999999996
6.79,48.17,0.0,29.4263
10.0,39.59,1.0,31.9003
6.34,73.18,0.0,61.668
7.21,36.15,0.0,3.9872
7.09,51.05,1.0,37.654999999999994
8.96,46.69,0.0,44.4288
9.08,27.24,2.0,16.093999999999998
6.04,68.45,0.0,38.7444
5.88,64.17,1.0,50.107400000000005
8.25,15.81,2.0,5.234500000000001
9.66,52.83,2.0,59.831199999999995
3.76,56.75,1.0,30.4381
6.23,27.92,2.0,15.5979
6.99,25.51,2.0,7.305599999999999
3.09,31.32,1.0,1.1429
5.93,16.51,2.0,5.2452000000000005
7.16,42.73,1.0,24.717000000000002
5.09,66.29,2.0,67.705
4.2,64.89,1.0,37.4868
7.58,22.64,1.0,1.9136000000000002
7.68,51.77,1.0,40.341899999999995
5.57,46.41,1.0,25.5515
7.98,43.16,2.0,31.866799999999998
2.18,33.53,2.0,3.9475
8.0,62.81,1.0,47.6836
9.72,49.77,0.0,17.748
9.49,43.28,1.0,45.4909
7.06,57.78,1.0,41.9546
9.21,41.32,2.0,40.4109
6.65,63.59,1.0,56.074
8.91,26.1,0.0,4.0719
4.95,53.47,0.0,23.5104
7.0,62.8,0.0,39.883199999999995
10.0,14.46,1.0,1.8970000000000002
7.81,25.54,1.0,9.5724
8.61,25.48,1.0,2.8895999999999997
7.95,23.79,1.0,4.2432
6.59,22.47,2.0,1.983
9.5,53.29,1.0,66.00619999999999
5.27,20.37,1.0,2.4570000000000003
5.47,53.99,0.0,24.519000000000002
7.8,27.29,2.0,8.3583
10.0,42.18,2.0,46.9017
3.51,64.29,0.0,34.889399999999995
4.63,50.33,1.0,27.968400000000003
7.32,35.33,1.0,11.1006
7.93,46.42,2.0,27.576400000000003
7.75,38.77,0.0,18.5319
7.55,51.09,2.0,64.45559999999999
5.89,31.1,1.0,6.1404
6.55,65.52,1.0,53.941
7.24,49.62,1.0,32.541599999999995
10.0,47.58,0.0,30.78
9.68,67.29,0.0,54.9196
10.0,27.13,1.0,15.153599999999999
7.25,42.85,1.0,13.137599999999999
5.35,61.38,0.0,34.742399999999996
5.25,30.33,1.0,11.4408
7.45,19.81,1.0,3.0844
8.06,53.04,1.0,51.15
10.0,37.03,1.0,24.242399999999996
5.03,32.64,0.0,2.2464
5.32,57.6,1.0,40.6912
9.11,41.48,2.0,47.62559999999999
4.97,47.42,0.0,5.285399999999999
7.1,59.62,1.0,49.8912
10.0,21.32,0.0,6.5884
8.75,47.79,0.0,24.5322
7.33,61.4,0.0,53.295
7.99,28.82,1.0,6.38
3.07,39.32,0.0,8.5272
10.0,18.88,1.0,6.4052999999999995
3.44,68.05,1.0,41.61429999999999
5.96,55.49,0.0,28.044
5.63,55.73,1.0,38.644800000000004
7.14,67.24,1.0,78.546
5.82,49.78,1.0,26.1624
5.36,36.02,1.0,3.1773000000000002
5.39,82.33,0.0,58.2021
10.0,43.52,0.0,28.911199999999997
6.57,20.66,2.0,9.8534
7.37,48.32,1.0,37.1342
8.59,21.05,1.0,3.4164
7.2,45.67,1.0,34.38
4.57,28.65,0.0,1.338
8.76,38.92,0.0,20.957600000000003
6.75,43.66,1.0,34.8816
5.65,42.78,0.0,8.0401
4.8,40.61,2.0,32.8801
6.8,44.38,1.0,14.845
10.0,41.43,1.0,34.647600000000004
6.55,40.93,1.0,47.1016
3.91,69.95,1.0,53.153099999999995
6.72,63.98,1.0,46.8441
9.98,22.06,1.0,14.28
8.41,37.68,1.0,21.025
5.5,66.67,1.0,58.49
4.13,47.54,1.0,22.6548
10.0,42.32,1.0,42.0155
5.3,66.06,0.0,33.376
4.23,28.77,1.0,0.654
7.11,22.94,2.0,2.2724
6.44,57.13,1.0,59.2887
8.63,47.31,1.0,56.3892
9.47,30.08,1.0,12.936
6.03,54.04,1.0,41.963499999999996
3.9,26.39,1.0,1.3255000000000001
7.41,30.2,1.0,6.9201
7.61,47.85,1.0,38.047200000000004
10.0,36.56,0.0,14.711000000000002
4.77,27.8,1.0,6.488300000000001
9.81,23.34,2.0,7.567
10.0,27.74,1.0,15.901599999999998
4.19,52.44,1.0,24.7168
5.69,40.8,1.0,14.318399999999999
7.37,57.13,1.0,48.43
6.12,24.17,1.0,8.656400000000001
7.47,76.47,0.0,61.5384
7.75,30.95,1.0,6.4525
7.44,57.61,1.0,53.1
7.14,31.01,2.0,17.65
7.65,42.04,0.0,21.098700000000004
5.08,28.32,1.0,5.611500000000001
8.55,75.7,0.0,70.668
8.27,31.22,0.0,4.7544
8.99,40.86,2.0,50.7129
6.86,67.68,0.0,64.6812
3.6,48.94,1.0,32.325
8.78,33.75,0.0,10.3077
9.44,38.54,0.0,22.537000000000003
4.88,37.1,1.0,12.2292
4.08,30.74,1.0,7.105200000000001
5.93,50.9,1.0,31.3728
2.0,37.4,1.0,1.3485
7.02,64.99,0.0,43.163999999999994
8.29,23.38,1.0,8.5788
6.09,23.67,2.0,2.5327
6.14,66.54,0.0,41.836400000000005
8.26,52.99,2.0,55.4274
6.53,50.4,2.0,64.428
6.94,22.2,2.0,21.352200000000003
9.91,47.05,0.0,34.420300000000005
7.02,57.75,2.0,71.8542
8.19,39.13,1.0,26.248
7.03,66.41,0.0,65.35640000000001
7.37,43.62,1.0,29.1992
3.82,32.28,1.0,1.6467
1.91,46.57,1.0,11.0428
6.14,51.16,1.0,35.4354
9.1,32.5,1.0,28.401200000000003
7.79,57.81,1.0,48.7048
6.61,38.45,1.0,8.3545
7.94,55.88,1.0,50.3034
6.11,32.76,0.0,2.983
8.06,39.95,2.0,23.956799999999998
5.39,52.67,2.0,41.1488
5.91,44.72,1.0,29.9268
4.74,26.4,2.0,6.4821
4.79,41.32,1.0,20.916
6.03,46.37,0.0,21.5574
9.95,26.29,0.0,5.913
6.97,31.26,0.0,5.8713999999999995
6.69,77.96,0.0,66.0322
9.8,64.73,0.0,62.9695
4.82,29.23,1.0,8.1627
5.43,37.02,2.0,8.4014
6.08,73.64,1.0,71.27199999999999
7.48,29.72,1.0,8.7468
10.0,51.68,0.0,30.458399999999997
10.0,29.02,1.0,14.396400000000002
6.85,45.54,1.0,34.8656
4.99,33.45,0.0,3.5439999999999996
5.64,56.21,0.0,21.112
5.98,27.91,1.0,2.8998000000000004
9.64,17.58,1.0,11.052
8.67,51.34,0.0,49.422399999999996
7.8,19.43,1.0,1.046
4.07,26.75,1.0,2.4339
8.41,33.83,1.0,12.2175
2.65,70.96,0.0,41.8446
5.14,69.51,1.0,78.4346
6.05,42.97,1.0,19.624000000000002
8.82,68.77,0.0,70.357
8.85,27.89,1.0,8.6961
6.66,25.28,1.0,9.6227
5.6,26.99,2.0,2.3804999999999996
7.54,45.63,0.0,15.270299999999999
5.98,36.7,1.0,13.4279
6.91,29.35,1.0,2.9068
6.32,51.32,1.0,39.342
7.88,36.2,0.0,7.484399999999999
5.15,33.02,2.0,22.037399999999998
6.12,44.05,1.0,16.6498
4.29,45.51,2.0,12.2628
5.68,63.76,1.0,48.438199999999995
8.0,33.15,1.0,7.6364
6.82,34.47,1.0,8.4138
1.09,50.58,0.0,4.116
6.76,17.8,2.0,1.6743999999999999
6.84,60.98,1.0,59.098800000000004
9.41,52.66,0.0,33.2838
7.5,24.39,2.0,9.306000000000001
10.0,22.68,1.0,9.527
9.12,15.32,1.0,5.247199999999999
4.81,73.01,0.0,55.378299999999996
10.0,10.35,1.0,4.830799999999999
6.27,34.07,1.0,16.6036
6.13,19.94,2.0,15.12
4.58,62.03,0.0,19.3494
4.98,43.5,1.0,21.800500000000003
1.81,48.26,2.0,45.8583
8.41,61.24,1.0,78.26939999999999
9.07,31.61,1.0,15.239
7.83,30.51,1.0,13.876800000000001
6.89,36.53,1.0,5.7312
5.74,53.12,2.0,59.6295
7.14,51.35,0.0,21.3317
6.91,29.99,2.0,19.5552
9.01,48.52,0.0,26.5896
7.23,51.76,1.0,64.4586
5.31,85.17,0.0,76.16
7.79,52.07,0.0,37.8222
6.08,52.56,0.0,16.3124
8.75,46.09,0.0,17.7042
7.12,24.84,2.0,11.0682
10.0,37.26,0.0,13.181
7.42,51.84,1.0,45.712799999999994
10.0,48.19,1.0,27.09
7.04,37.08,1.0,17.8593
8.58,37.62,2.0,34.2304
6.85,32.1,2.0,28.726599999999998
5.6,58.19,0.0,24.9441
4.97,39.56,2.0,13.4274
7.77,63.47,0.0,37.7496
8.16,28.38,1.0,5.6975
5.34,62.23,1.0,48.020700000000005
5.46,68.15,0.0,59.2456
9.81,23.5,1.0,21.380699999999997
9.74,14.43,1.0,2.1318
8.36,70.5,0.0,42.3423
8.23,42.94,0.0,14.170499999999999
9.12,27.53,1.0,4.465999999999999
9.9,36.02,0.0,12.8205
8.25,50.65,1.0,26.213999999999995
9.3,41.33,1.0,27.54
5.5,58.16,1.0,37.066
5.54,39.43,2.0,16.9455
8.82,3.77,2.0,1.4856
5.07,75.45,0.0,37.9393
9.42,50.4,1.0,66.7887
5.33,58.74,0.0,32.678399999999996
8.21,72.62,0.0,52.02
7.31,71.15,1.0,84.39479999999999
5.5,24.22,1.0,2.2134
7.03,30.91,2.0,19.728
6.97,59.81,2.0,75.2437
7.69,51.93,2.0,68.678
4.79,64.05,0.0,49.257
7.79,44.51,1.0,39.114000000000004
8.29,27.17,0.0,3.135
9.62,49.98,1.0,71.65320000000001
4.28,57.05,1.0,54.1646
8.22,36.63,2.0,13.368000000000002
6.01,51.35,0.0,29.118000000000002
